id,postal_code,latitude,longitude
1067220,HP11 2JE,51.629264,-0.758466
1067242,HP11 1AT,51.616538,-0.712245
1067338,HP11 1BS,51.626272,-0.738408
1067611,HP10 9QF,51.605964,-0.750201
1067664,HP10 9RR,51.611398,-0.693977
1068347,HP1 2RE,51.742718,-0.502863
1068684,HG5 9NB,54.037742,-1.457842
1069083,HG5 0RH,54.034284,-1.425336
1069226,HG4 5JD,54.205367,-1.590012
1069238,HG4 5JT,54.215567,-1.600462
1069262,HG4 5ND,54.110321,-1.45016
1069529,HG4 4PW,54.249264,-1.731967
1069582,HG4 5DT,54.148482,-1.503806
1069584,HG4 5DX,54.155208,-1.500402
1069598,HG4 5ER,54.189616,-1.50683
1069671,HG4 3LU,54.111968,-1.517611
1069682,HG4 3NR,54.136948,-1.616118
1069687,HG4 3NX,54.1512,-1.649631
1069708,HG4 3QG,54.170387,-1.682947
1069767,HG4 3SX,54.155482,-1.652467
1069956,HG4 3AP,54.108289,-1.572028
1069969,HG4 3BE,54.119878,-1.59722
1069993,HG4 3DP,54.177562,-1.658242
1070065,HG4 1SN,54.132058,-1.525274
1070413,HG4 1PB,54.135444,-1.522419
1070479,HG3 5EP,54.1028,-1.716776
1070485,HG3 5EW,54.087256,-1.72452
1070502,HG3 5JA,54.072944,-1.757873
1070533,HG3 3NE,54.064496,-1.534577
1070630,HG3 3QA,54.080704,-1.527771
1070676,HG3 3SJ,54.068677,-1.500662
1070921,HG3 3EX,54.039821,-1.655249
1070960,HG3 3JX,54.0683,-1.616018
1070962,HG3 3JZ,54.08163,-1.600692
1070967,HG3 3LF,54.079602,-1.638443
1071258,HG3 1SY,53.986114,-1.697849
1071321,HG3 2BD,54.021296,-1.570936
1071498,HG3 1GY,53.975498,-1.566939
1071504,HG3 1HG,53.939061,-1.506993
1071678,HG2 9BP,53.98092,-1.538704
1071777,HG2 7RF,53.993977,-1.511491
1072398,HG1 5LT,53.995628,-1.533422
1072459,HG1 5RX,53.992115,-1.531463
1072874,HG1 4BA,54.002127,-1.523671
1072986,HG1 2NB,53.990376,-1.558
1073187,HG1 1NJ,53.991842,-1.539809
1073241,HD9 7DG,53.574987,-1.744122
1073566,HD9 6LX,53.609631,-1.792399
1073683,HD9 6RL,53.58954,-1.796335
1074145,HD9 2QF,53.546857,-1.84595
1074201,HD9 2TA,53.543249,-1.765938
1074356,HD9 1TN,53.550211,-1.742989
1074383,HD9 1UW,53.570022,-1.76422
1074480,HD8 9QT,53.60666,-1.618568
1074585,HD8 9XR,53.61246,-1.633872
1074663,HD8 8YE,53.560411,-1.734353
1074692,HD8 9AW,53.587516,-1.66066
1074887,HD8 8LR,53.607886,-1.675265
1075177,HD8 8BJ,53.590136,-1.699525
1075394,HD8 0PR,53.612472,-1.721828
1075440,HD7 5UT,53.634012,-1.881686
1075865,HD7 4JJ,53.635019,-1.857668
1076508,HD6 2RG,53.698693,-1.813152
1077063,HD5 9BX,53.64555,-1.761215
1078539,HD3 3SZ,53.668128,-1.842695
1078545,HD3 3TG,53.657551,-1.857713
1078551,HD3 3TQ,53.663265,-1.846919
1079645,HD1 5JL,53.64917,-1.787576
1080252,HD1 1PA,53.648423,-1.781544
1080334,HD1 2EX,53.64549,-1.785023
1080395,HD1 2SQ,53.645416,-1.780336
1081289,HA9 0LB,51.557704,-0.268828
1082517,HA8 5NN,51.594883,-0.284662
1082881,HA8 0AX,51.601775,-0.26836
1084076,HA6 2XE,51.603682,-0.436286
1084404,HA6 1EQ,51.608786,-0.419257
1084995,HA5 4AW,51.614724,-0.363067
1085214,HA5 3NN,51.596775,-0.392018
1085364,HA5 2LY,51.593459,-0.413581
1086288,HA4 7AE,51.574609,-0.428063
1088604,HA2 7SA,51.584719,-0.361244
1088610,HA2 7ST,51.584758,-0.361445
1090184,HA1 1BH,51.580305,-0.34129
1091425,GU9 7PT,51.213761,-0.796502
1091441,GU9 7QU,51.214617,-0.796594
1091534,GU9 8BB,51.212421,-0.790395
1091597,GU9 8HT,51.204787,-0.770751
1091927,GU8 5TR,51.135685,-0.63897
1091960,GU9 0NX,51.231385,-0.790242
1092037,GU8 5UX,51.131825,-0.659476
1092158,GU8 6JD,51.181138,-0.69504
1092187,GU8 6NW,51.136005,-0.691053
1092416,GU8 5TA,51.126758,-0.647356
1092427,GU8 4PF,51.100391,-0.573186
1092548,GU7 3TS,51.203569,-0.606052
1092695,GU8 4AA,51.171494,-0.591913
1092870,GU7 3HS,51.19242,-0.601372
1093066,GU7 2JR,51.171712,-0.628876
1093552,GU6 8BB,51.14206,-0.491261
1093634,GU6 8EZ,51.085708,-0.541269
1093643,GU6 8HP,51.097312,-0.516158
1093660,GU6 8JJ,51.141653,-0.533752
1093677,GU6 8LH,51.143496,-0.535589
1093795,GU6 7JG,51.140115,-0.477129
1094397,GU51 5RX,51.267622,-0.856429
1094419,GU51 5SZ,51.253794,-0.866817
1094515,GU52 0YB,51.255719,-0.848271
1095171,GU5 9LY,51.219188,-0.451153
1095256,GU5 0LH,51.165637,-0.539994
1095410,GU5 0TL,51.184472,-0.538197
1095411,GU5 0TP,51.189356,-0.536242
1095486,GU5 9AE,51.220437,-0.496474
1095618,GU5 0AL,51.199047,-0.565646
1095684,GU5 0BT,51.197777,-0.579526
1096305,GU46 7QP,51.346822,-0.84319
1096445,GU4 7QS,51.269349,-0.577363
1096617,GU4 8DJ,51.208828,-0.56613
1096849,GU35 8SR,51.128571,-0.808306
1096969,GU35 9JS,51.1274,-0.88652
1096999,GU35 9NR,51.152394,-0.895484
1097234,GU35 0HJ,51.118008,-0.861339
1097726,GU34 3PW,51.048294,-1.003757
1097767,GU34 5JF,51.115058,-1.065198
1097877,GU34 4BW,51.167751,-0.979439
1098091,GU34 3EL,51.108732,-0.992747
1098647,GU33 7RJ,51.042385,-0.892172
1098697,GU34 1BU,51.15008,-0.97419
1098766,GU33 6LN,51.040595,-0.929308
1098804,GU34 1HG,51.149013,-0.978674
1099223,GU33 6HB,51.072619,-0.904692
1099409,GU32 3JG,51.004466,-0.935641
1099689,GU31 5SQ,50.978551,-0.953102
1100075,GU31 4AU,51.004438,-0.934903
1100213,GU30 7DX,51.072697,-0.801359
1100290,GU30 7JR,51.036364,-0.807245
1100301,GU30 7LG,51.078105,-0.781238
1100377,GU3 3BP,51.245372,-0.62524
1100829,GU29 0BD,50.998861,-0.719669
1100869,GU29 9PD,50.985081,-0.737558
1100979,GU29 0LE,50.962087,-0.828305
1101104,GU29 9AE,50.999225,-0.73411
1101324,GU29 0AX,50.985328,-0.71571
1101349,GU28 0HB,50.995124,-0.595625
1101643,GU27 2HW,51.087958,-0.708915
1101730,GU27 2NX,51.088383,-0.711489
1101736,GU27 2PE,51.089533,-0.716019
1101739,GU27 2PH,51.083085,-0.725412
1102087,GU26 6RX,51.127236,-0.753536
1102178,GU27 1AN,51.108274,-0.69605
1102382,GU26 6JA,51.123424,-0.773187
1102384,GU26 6JD,51.126536,-0.783551
1102424,GU26 6NF,51.111323,-0.750493
1102880,GU24 8HG,51.352689,-0.586182
1102889,GU24 8HT,51.348874,-0.567449
1102895,GU24 8JE,51.354862,-0.565927
1102987,GU24 8SS,51.353044,-0.616635
1102995,GU24 8TB,51.36542,-0.627549
1102996,GU24 8TD,51.366518,-0.633812
1103092,GU24 0DL,51.296719,-0.662578
1103093,GU24 0DN,51.298616,-0.666453
1103582,GU22 9QR,51.294533,-0.567778
1103607,GU23 6AL,51.305624,-0.490573
1103608,GU23 6AN,51.301083,-0.491267
1103654,GU22 8NA,51.326086,-0.523207
1104263,GU22 0NS,51.296646,-0.583706
1104632,GU21 6DJ,51.317862,-0.563191
1105598,GU20 6PJ,51.37774,-0.668983
1106573,GU19 5AT,51.362788,-0.69066
1107606,GU16 6LA,51.304686,-0.728864
1107839,GU15 3HQ,51.33607,-0.759969
1107995,GU15 3YL,51.326425,-0.76192
1108196,GU15 3DP,51.333994,-0.764314
1108786,GU14 9QX,51.302275,-0.788967
1108818,GU14 9SP,51.295057,-0.794392
1108980,GU14 9AQ,51.311911,-0.772156
1109364,GU14 6JP,51.276951,-0.7443
1109402,GU14 7PG,51.293293,-0.757321
1110791,GU11 3JD,51.248137,-0.768808
1111451,GU10 5JQ,51.197176,-0.857429
1111479,GU10 5NE,51.189021,-0.881714
1111765,GU10 3EF,51.158694,-0.812017
1111920,GU10 4AE,51.180023,-0.823977
1112224,GU10 1HE,51.227874,-0.696322
1112457,GU1 3QT,51.235162,-0.571671
1113488,GL8 8PU,51.603041,-2.16015
1113553,GL8 8SW,51.687287,-2.140774
1113573,GL8 8UD,51.631496,-2.231593
1113575,GL8 8UF,51.641257,-2.254924
1113625,GL7 7JW,51.773688,-2.04207
1113630,GL7 7LB,51.778139,-2.060975
1113707,GL8 8AA,51.637972,-2.16075
1113741,GL8 8BU,51.638054,-2.166284
1113832,GL7 6HU,51.687122,-1.93765
1113942,GL7 7AS,51.766412,-2.037374
1113944,GL7 7BA,51.726378,-1.961904
1114047,GL7 5TA,51.720518,-1.818639
1114219,GL7 6FS,51.672697,-2.018202
1114255,GL7 5DG,51.733332,-1.777638
1114393,GL7 5PP,51.704856,-1.944919
1114418,GL7 5QX,51.67793,-1.853808
1114754,GL7 1YD,51.707363,-1.963903
1114821,GL7 3PU,51.769012,-1.728133
1114838,GL7 2AN,51.719278,-1.969742
1114855,GL7 2BU,51.717093,-1.97216
1115015,GL7 2NX,51.717272,-1.966891
1115212,GL7 1US,51.713875,-1.974218
1115254,GL6 9JJ,51.703945,-2.18188
1115450,GL6 8JF,51.721877,-2.115678
1115948,GL6 0SJ,51.692824,-2.236811
1116301,GL6 0PL,51.686397,-2.227158
1116344,GL56 9AW,51.976024,-1.750875
1116508,GL56 9TB,51.982011,-1.767445
1116540,GL56 0LA,51.990187,-1.70169
1117082,GL55 6LX,52.075795,-1.747184
1117180,GL54 5NL,51.94666,-1.97348
1117238,GL54 4AW,51.79829,-1.901795
1117296,GL54 5TA,51.904747,-1.908081
1117310,GL54 5TY,51.919694,-1.86521
1117393,GL54 4LG,51.875109,-1.966689
1117398,GL54 4LP,51.862741,-1.982367
1117401,GL54 4LS,51.86469,-2.018083
1117408,GL54 4NE,51.800724,-1.922832
1117411,GL54 4NH,51.795388,-1.904673
1117444,GL54 3AY,51.916684,-1.837789
1117445,GL54 3AZ,51.917146,-1.821397
1117599,GL54 3LQ,51.822539,-1.891688
1117607,GL54 3ND,51.836822,-1.804922
1117611,GL54 3NH,51.836325,-1.815479
1117616,GL54 3NQ,51.836669,-1.810452
1117690,GL54 3QA,51.808877,-1.844712
1117753,GL54 2EY,51.901292,-1.746347
1117776,GL54 2HP,51.901156,-1.758629
1117825,GL53 9LQ,51.877052,-2.069018
1117834,GL53 9NG,51.851582,-2.051405
1117840,GL53 9NR,51.82442,-1.991805
1117854,GL53 9PR,51.792932,-2.08589
1117880,GL54 2NE,51.884452,-1.707958
1117935,GL54 1AF,51.930495,-1.72248
1118007,GL54 1HB,51.932552,-1.813089
1118354,GL53 7TH,51.897577,-2.073476
1118742,GL52 9SB,51.964283,-2.08183
1119050,GL52 6QX,51.894996,-2.058605
1119356,GL52 6HH,51.895907,-2.068532
1120005,GL52 2PU,51.904747,-2.065522
1120801,GL51 6TQ,51.898952,-2.156304
1120823,GL51 7AD,51.895864,-2.103787
1120839,GL51 4GA,51.873924,-2.105567
1120889,GL51 4UP,51.87748,-2.133969
1121288,GL51 0TH,51.920865,-2.140095
1121315,GL51 0UX,51.907468,-2.154851
1121744,GL50 3LW,51.902544,-2.080286
1121825,GL50 3SH,51.900626,-2.083051
1122077,GL50 3DA,51.900098,-2.078966
1122171,GL50 2AT,51.891171,-2.080048
1122683,GL5 5AG,51.711935,-2.220672
1123059,GL5 2AG,51.744077,-2.216498
1123191,GL5 2HP,51.743383,-2.212367
1123437,GL4 6UG,51.842878,-2.240197
1123581,GL4 8HB,51.815518,-2.168127
1123603,GL4 8JZ,51.827464,-2.088379
1124246,GL4 0XA,51.801773,-2.248172
1124512,GL4 0NJ,51.832949,-2.254482
1124747,GL3 4TU,51.841411,-2.133737
1125639,GL20 8LX,51.996915,-2.087796
1125732,GL20 7NX,52.027464,-2.06098
1126043,GL20 7AA,52.022143,-2.036329
1126074,GL20 7BU,51.960392,-2.137191
1126086,GL20 7DJ,51.965293,-2.150902
1126130,GL20 5LE,51.996702,-2.155071
1126161,GL20 5NX,51.996081,-2.155433
1126774,GL2 7JY,51.781093,-2.3625
1126860,GL2 8AA,51.867682,-2.326436
1126880,GL2 8BJ,51.879433,-2.354706
1126910,GL2 8EA,51.894813,-2.34076
1126973,GL2 5EN,51.836653,-2.273658
1127774,GL19 4HU,51.926903,-2.274864
1127809,GL19 4NB,51.96921,-2.25668
1127821,GL19 4NX,51.971134,-2.2725
1127845,GL19 4PN,51.988111,-2.286752
1127971,GL19 3JE,51.949423,-2.376442
1127972,GL19 3JF,51.965255,-2.350405
1127974,GL19 3JH,51.969949,-2.350107
1127980,GL19 3JU,51.986451,-2.363645
1127990,GL19 3LG,51.990424,-2.327225
1128095,GL19 3SJ,51.979697,-2.334037
1128198,GL18 2AD,51.976797,-2.429753
1128255,GL18 2BS,51.961841,-2.488393
1128298,GL19 3AJ,51.913579,-2.378148
1128300,GL19 3AN,51.89694,-2.382789
1128315,GL19 3BG,51.918219,-2.293087
1128421,GL18 1HD,51.928988,-2.381652
1128492,GL18 1LG,51.937201,-2.401606
1128506,GL18 1NF,51.927169,-2.426733
1129149,GL16 8EJ,51.79771,-2.6202
1129488,GL15 6PN,51.693552,-2.585918
1129496,GL15 6PX,51.693123,-2.60915
1129503,GL16 7QA,51.798496,-2.612684
1129524,GL16 7RB,51.807514,-2.617883
1129969,GL15 5HE,51.725807,-2.532448
1130142,GL15 4LP,51.739808,-2.492916
1130400,GL14 3LH,51.835257,-2.475454
1130577,GL14 2PQ,51.825358,-2.509804
1130683,GL14 1EL,51.774592,-2.42935
1130718,GL14 1JX,51.825592,-2.45958
1130802,GL14 1RB,51.802148,-2.370978
1131109,GL12 8SY,51.626547,-2.39757
1131228,GL12 7NP,51.640198,-2.346314
1131319,GL12 8BD,51.583242,-2.448037
1131408,GL12 8HF,51.638621,-2.42857
1131962,GL10 3SU,51.762616,-2.305611
1132035,GL10 3UT,51.746831,-2.302721
1132155,GL10 3BD,51.740562,-2.3188
1132219,GL11 4JH,51.681164,-2.357029
1132296,GL10 3LY,51.730923,-2.28185
1132720,GL1 5QG,51.851576,-2.25033
1132729,GL1 4DA,51.859737,-2.230688
1133455,GL1 1SA,51.865222,-2.243816
1133824,G84 8UW,56.005045,-4.734322
1134566,G83 8SA,56.036074,-4.502732
1135029,G82 4PD,55.972325,-4.582341
1137200,G78 3AL,55.796109,-4.473636
1137597,G78 1ES,55.801291,-4.408206
1137868,G77 5SL,55.77602,-4.310697
1138315,G76 8SE,55.77751,-4.269072
1138346,G76 7HU,55.791696,-4.282241
1139147,G75 0YA,55.749711,-4.170888
1139275,G75 8FP,55.759224,-4.2269
1140490,G73 5AA,55.817255,-4.201035
1141466,G72 8YQ,55.789765,-4.147805
1142158,G72 0JB,55.779677,-4.091277
1142556,G71 7SG,55.837665,-4.116859
1142654,G71 8AX,55.798327,-4.070719
1143707,G69 7TW,55.85653,-4.070539
1145519,G66 8AR,55.969332,-4.127185
1146097,G66 1SL,55.94195,-4.164408
1146574,G65 9DF,55.984297,-4.058833
1146724,G65 9LG,55.981215,-4.106646
1147542,G63 0LE,56.063783,-4.364842
1147790,G63 9AJ,55.99993,-4.342061
1147842,G62 8DR,55.941614,-4.308894
1148063,G62 7HA,55.959672,-4.363435
1151036,G51 2JA,55.85747,-4.310676
1151525,G5 8AD,55.8534,-4.260087
1153004,G44 5NS,55.814394,-4.233084
1154568,G41 4LG,55.837158,-4.288866
1154955,G41 2LL,55.840174,-4.270643
1154992,G41 2QG,55.837335,-4.268641
1155203,G41 1HJ,55.852311,-4.277758
1155859,G4 9BZ,55.8711,-4.273072
1156101,G4 0HJ,55.867609,-4.255448
1156116,G4 0JY,55.869451,-4.252197
1156267,G33 5EL,55.870717,-4.145379
1156443,G33 3UH,55.876051,-4.164491
1159095,G3 7LW,55.866748,-4.277758
1159097,G3 7NG,55.86574,-4.276852
1161237,G2 6HJ,55.859472,-4.260505
1161361,G2 7DA,55.860783,-4.262515
1161464,G2 8JX,55.858301,-4.262385
1161556,G2 4JR,55.865464,-4.26894
1161603,G2 4TP,55.864633,-4.261348
1161697,G2 5SG,55.862252,-4.260953
1161808,G2 2PQ,55.86293,-4.260131
1162466,G14 0HH,55.883196,-4.365626
1164740,G1 3DN,55.859634,-4.251694
1165199,G1 2PP,55.860836,-4.255215
1165207,G1 2RD,55.863926,-4.25386
1165340,FY8 4NE,53.769833,-2.943025
1165347,FY8 4NP,53.746917,-2.973222
1166509,FY8 1HN,53.74855,-3.028504
1167184,FY6 8JW,53.844151,-2.976383
1167191,FY6 8LF,53.823262,-2.962043
1167296,FY6 9DB,53.869957,-2.947637
1167575,FY6 7BQ,53.846804,-2.99086
1167769,FY6 0HH,53.935704,-2.956849
1167791,FY6 0JP,53.900311,-2.923227
1167796,FY6 0JW,53.897837,-2.939746
1167809,FY6 0LN,53.894489,-2.944905
1167893,FY6 0NP,53.917138,-2.960871
1168132,FY5 4DR,53.873935,-3.000125
1168655,FY5 1SB,53.859974,-3.038428
1169186,FY4 5LG,53.789429,-3.004849
1169538,FY4 2FF,53.776003,-3.024711
1169943,FY3 9QP,53.806515,-3.021298
1171985,FY1 3PB,53.818571,-3.0415
1172532,FK9 4RW,56.149421,-3.93302
1172835,FK8 3AB,56.116176,-3.971966
1173010,FK8 3PB,56.112185,-4.342314
1173200,FK8 2JY,56.111509,-3.947812
1173378,FK8 1NE,56.115682,-3.918919
1173678,FK7 8AP,56.071709,-3.892329
1173947,FK7 7LX,56.105168,-3.858575
1174018,FK7 7SH,56.115095,-3.92669
1174511,FK6 5HJ,56.025271,-3.945744
1175051,FK4 1UA,55.986759,-3.980065
1175177,FK4 2HB,55.98823,-3.908276
1177046,FK2 0BU,55.948184,-3.695836
1177184,FK16 6BJ,56.189331,-4.051722
1177249,FK17 8AW,56.245104,-4.226676
1177545,FK14 7ND,56.141527,-3.596357
1177661,FK15 0EH,56.18805,-3.964613
1177665,FK15 0EW,56.180985,-3.965267
1178230,FK10 3QW,56.140267,-3.673926
1178354,FK10 4DT,56.088036,-3.704919
1179437,FK1 3BE,55.927716,-3.837518
1179736,FK1 2JZ,55.928069,-3.729051
1179759,FK1 2NL,55.930076,-3.741594
1179766,FK1 2NU,55.935116,-3.736241
1179924,FK1 3AH,55.982465,-3.817618
1180117,EX9 7AG,50.641925,-3.329732
1180155,EX9 7BS,50.654524,-3.343966
1180488,EX8 5EA,50.654764,-3.375988
1180763,EX8 4LU,50.639589,-3.38666
1181080,EX8 2JL,50.61931,-3.403338
1181614,EX8 1BD,50.616866,-3.416539
1182194,EX6 7NU,50.638784,-3.673372
1182200,EX6 7PB,50.651628,-3.644247
1182540,EX5 5AY,50.773028,-3.603088
1182907,EX5 4RD,50.821866,-3.417311
1183286,EX5 2QS,50.759771,-3.330759
1183724,EX5 1BR,50.709901,-3.456112
1184019,EX4 6SG,50.729413,-3.519613
1184231,EX4 3LQ,50.725293,-3.528689
1184464,EX4 2JU,50.734473,-3.610857
1184829,EX39 6EA,50.976682,-4.517222
1185009,EX4 1ER,50.720025,-3.547586
1185061,EX39 5PT,50.967501,-4.339023
1185106,EX39 5SA,50.987836,-4.427426
1185311,EX39 5BL,51.01786,-4.26242
1185320,EX39 6DQ,50.989646,-4.469871
1185363,EX39 5ET,50.989965,-4.250307
1185373,EX39 5HE,50.998691,-4.201868
1185380,EX39 5HQ,50.985459,-4.210336
1185652,EX39 3BT,51.00624,-4.233243
1185711,EX39 3HN,51.010049,-4.233887
1185850,EX39 2AR,51.018078,-4.207763
1185852,EX39 2AT,51.017956,-4.207058
1186139,EX38 8JB,50.952104,-4.165279
1186288,EX38 8QG,50.900334,-4.165681
1186532,EX37 9AF,51.004951,-3.980101
1186632,EX37 9DN,50.996886,-3.92645
1186638,EX37 9DW,50.999911,-3.938511
1186658,EX37 9HE,50.96153,-3.90997
1186660,EX37 9HN,50.997561,-4.012303
1186681,EX37 9JU,50.933591,-3.926188
1186731,EX36 4AG,51.01646,-3.835436
1186783,EX37 9QP,51.006383,-3.92618
1186829,EX36 4EA,50.995399,-3.759748
1186912,EX36 4PB,50.996255,-3.793533
1187066,EX36 3HQ,51.032855,-3.818741
1187086,EX36 3JU,51.045429,-3.753895
1187095,EX36 3LH,51.027249,-3.837317
1187102,EX36 3LS,51.060192,-3.728822
1187405,EX35 6LJ,51.20516,-3.811278
1187579,EX34 7HE,51.179151,-4.166665
1187889,EX34 0NT,51.185219,-4.039771
1187893,EX34 0NY,51.17556,-4.063901
1187927,EX33 1PA,51.136054,-4.245312
1188101,EX33 2LX,51.129116,-4.146441
1188537,EX32 7LG,51.109824,-3.919564
1188713,EX32 8HR,51.079068,-4.057285
1188870,EX32 7DD,51.081051,-4.055179
1188917,EX32 7HQ,51.085356,-4.04816
1189141,EX31 4NE,51.157894,-3.978184
1189248,EX31 3QE,51.046428,-4.109059
1189491,EX31 4DR,51.096292,-4.082249
1189514,EX31 4EY,51.128729,-4.049235
1189523,EX31 4HJ,51.153961,-4.077904
1189648,EX31 1RP,51.081452,-4.058453
1189670,EX31 1TZ,51.08294,-4.060218
1189980,EX31 1HB,51.078323,-4.059898
1190247,EX23 9ST,50.92276,-4.5385
1190401,EX24 6ND,50.741474,-3.069264
1190738,EX23 8NW,50.836975,-4.542107
1190844,EX23 0BU,50.725054,-4.562837
1190851,EX23 0DF,50.779671,-4.561099
1190891,EX23 0HH,50.786102,-4.477441
1191035,EX22 7NF,50.855141,-4.344734
1191077,EX22 7QS,50.905344,-4.387655
1191279,EX22 6XR,50.745319,-4.529189
1191386,EX22 7EZ,50.807361,-4.462739
1191401,EX22 7JD,50.826895,-4.400628
1191413,EX22 7JT,50.822334,-4.423769
1191418,EX22 7JZ,50.850485,-4.427687
1191433,EX22 6DT,50.809821,-4.352458
1191451,EX22 6ET,50.809558,-4.354204
1191623,EX22 6SF,50.768549,-4.393756
1191868,EX20 4QX,50.671762,-4.199398
1191883,EX21 5AH,50.733439,-4.202003
1191889,EX21 5AR,50.763478,-4.167012
1191919,EX21 5DJ,50.772811,-4.276644
1191978,EX21 5EP,50.759252,-4.281501
1191995,EX21 5HN,50.849867,-4.189952
1192006,EX21 5JD,50.862803,-4.19124
1192014,EX21 5JR,50.815418,-4.220027
1192024,EX21 5LF,50.824166,-4.132989
1192223,EX20 4JS,50.707556,-4.198113
1192239,EX20 3BH,50.747395,-4.150232
1192247,EX20 3BT,50.754112,-4.091393
1192701,EX20 1UE,50.742714,-3.982423
1192788,EX2 9UB,50.677685,-3.590962
1192806,EX20 2AL,50.822577,-3.89933
1192824,EX20 2BJ,50.794692,-3.867258
1192829,EX2 9UP,50.679674,-3.554822
1193023,EX20 1JT,50.736106,-4.006464
1193248,EX2 8PW,50.69932,-3.523908
1193447,EX2 7XE,50.715121,-3.482067
1193726,EX2 5FD,50.705815,-3.490214
1194297,EX2 4HA,50.720512,-3.525658
1194347,EX18 7PR,50.914913,-3.996193
1194386,EX18 7SH,50.857067,-3.875916
1194555,EX17 6QX,50.867012,-3.832537
1194642,EX17 5LA,50.804528,-3.744913
1194687,EX18 7EH,50.909372,-3.825517
1194920,EX17 6LH,50.8256,-3.847676
1194942,EX17 4QY,50.892963,-3.674688
1194973,EX17 4TG,50.902634,-3.749261
1195002,EX17 5AR,50.776535,-3.833457
1195010,EX17 5BA,50.76113,-3.876162
1195034,EX17 3LB,50.791077,-3.662874
1195044,EX17 3LQ,50.790838,-3.65879
1195084,EX17 5DH,50.790177,-3.75675
1195092,EX17 5EA,50.748735,-3.865018
1195112,EX17 5HF,50.756898,-3.731089
1195239,EX17 2AJ,50.790975,-3.658015
1195294,EX17 4HQ,50.857661,-3.586241
1195359,EX17 3AH,50.790473,-3.659132
1195407,EX17 3DX,50.790439,-3.657102
1195628,EX16 8LR,50.874958,-3.625193
1195635,EX16 8LZ,50.87475,-3.587999
1195658,EX16 8PG,50.892272,-3.637967
1195674,EX16 8QE,50.92437,-3.676342
1195677,EX16 8QH,50.94066,-3.674252
1195815,EX16 9EZ,50.977778,-3.593678
1195892,EX16 7RZ,50.95553,-3.468802
1195923,EX16 9JQ,51.012415,-3.61297
1195958,EX16 8BT,50.931948,-3.580512
1195990,EX16 8EN,50.961452,-3.684256
1195996,EX16 8EU,50.938252,-3.602317
1196006,EX16 8HJ,50.871845,-3.530156
1196329,EX16 6NL,50.905214,-3.486774
1196342,EX16 6PE,50.902687,-3.489595
1196353,EX16 6PT,50.903854,-3.484654
1196381,EX16 6RE,50.905843,-3.486837
1196785,EX16 4PT,50.891116,-3.487064
1196866,EX15 3RX,50.899946,-3.235846
1196916,EX15 3UR,50.927963,-3.247443
1196947,EX15 3XA,50.937155,-3.217363
1197089,EX15 3BY,50.903527,-3.363455
1197113,EX15 3EE,50.902721,-3.334404
1197284,EX15 2HU,50.895623,-3.272418
1197288,EX15 2HZ,50.891972,-3.245016
1197316,EX15 2LQ,50.820165,-3.316051
1197362,EX15 2NH,50.794408,-3.354602
1197420,EX15 2RJ,50.885253,-3.37104
1197679,EX15 1AE,50.858603,-3.392636
1197845,EX14 9AZ,50.86337,-3.044704
1197887,EX14 9EL,50.816896,-3.08976
1197968,EX14 3LJ,50.829322,-3.301484
1197971,EX14 3LP,50.843026,-3.291895
1198010,EX14 9ND,50.873047,-3.094629
1198066,EX14 3QD,50.798869,-3.232184
1198112,EX14 4QP,50.86052,-3.266005
1198115,EX14 4QS,50.86682,-3.255732
1198269,EX14 3AD,50.774059,-3.21705
1198293,EX14 3BJ,50.777462,-3.264413
1198646,EX13 8SS,50.738961,-3.034216
1198858,EX13 7JT,50.835492,-3.021359
1199024,EX13 7QR,50.772066,-3.059552
1199069,EX13 5RL,50.784208,-3.002325
1199258,EX13 5AD,50.781326,-2.997772
1200094,EX11 1EU,50.751155,-3.277881
1200406,EX10 8ST,50.677948,-3.249905
1200467,EX10 0SE,50.719871,-3.220492
1200906,EX10 0NP,50.705656,-3.258247
1201181,EX1 3LJ,50.724583,-3.47334
1201539,EX1 1NP,50.722534,-3.525738
1201540,EX1 1NS,50.72251,-3.52619
1201559,EX1 1QT,50.723409,-3.525186
1201910,EN9 2QA,51.738349,0.016317
1202760,EN8 8JR,51.696028,-0.034834
1202833,EN8 7AN,51.686193,-0.03354
1203692,EN7 5HS,51.686704,-0.060514
1203781,EN6 5BS,51.692829,-0.179694
1204052,EN6 4EZ,51.693242,-0.135826
1204596,EN6 1AG,51.696773,-0.191421
1204658,EN6 1HS,51.701936,-0.175238
1204877,EN5 5TZ,51.653228,-0.19899
1205076,EN5 5BY,51.65105,-0.175387
1205637,EN4 9HN,51.654874,-0.154791
1205759,EN4 9QH,51.646543,-0.162574
1206179,EN4 8AL,51.644317,-0.16976
1207473,EN2 8BN,51.661623,-0.093945
1207531,EN2 6TG,51.651441,-0.085467
1208234,EN11 8TL,51.760608,-0.012066
1211765,EH7 5RJ,55.959705,-3.171376
1211852,EH7 4HG,55.965455,-3.193915
1211942,EH7 4NG,55.961916,-3.18537
1212311,EH7 4DH,55.963231,-3.188848
1212471,EH6 6JG,55.978582,-3.180362
1213088,EH55 8RD,55.85072,-3.535599
1213172,EH55 8XF,55.780239,-3.551561
1213206,EH6 4BU,55.97295,-3.187336
1213762,EH54 8AZ,55.906673,-3.562334
1213867,EH54 6LR,55.879952,-3.496213
1214515,EH53 0HT,55.914887,-3.41389
1214728,EH52 5GB,55.927821,-3.501323
